ID,SUBE,MAAS,YAS,CINSIYET,MOBIL BANKACILIK
2515,S372,8216,1,51,E,0
2516,S372,23762,46,40,E,1
2517,S372,14317,2,37,E,1
2518,S372,16724,98,40,K,1
2519,S372,18417,59,51,E,1
2520,S372,22332,41,E,1
2521,S372,23718,19,33,E,1
2522,S372,10413,43,32,E,1
2523,S372,13912,9,30,E,1
2524,S372,9059,16,32,E,0
2525,S372,14683,19,30,E,1
2526,S372,6540,61,35,E,0
2527,S372,13820,22,31,E,1
2528,S372,20133,9,30,E,1
2529,S372,12365,09,30,E,1
2530,S372,6738,31,40,E,0
2531,S375,13651,9,49,E,1
2532,S375,19366,19,43,E,1
2533,S375,17730,89,54,E,1
2534,S375,14973,77,33,E,1
2535,S375,16947,68,43,E,1
2536,S375,10201,24,28,E,1
2537,S375,13101,85,24,E,1
2538,S375,10115,51,24,E,1
2539,S375,12563,22,E,1
2540,S376,6328,14,59,E,0
2541,S376,20732,86,48,K,1
2542,S376,12776,6,27,E,1
2543,S376,8100,5,43,E,0
2544,S377,7240,62,53,K,0
2545,S377,5549,08,59,E,0
2546,S377,7025,61,65,E,0
2547,S377,9061,61,39,E,0
2548,S378,22952,72,54,E,1
2549,S378,12402,41,45,K,1
2550,S378,18034,77,36,E,1
2551,S379,6350,47,75,E,0
2552,S379,10439,74,63,E,1
2553,S379,16184,15,53,K,1
2554,S379,21066,8,46,E,1
2555,S379,16558,67,41,E,1
2556,S379,13414,26,62,K,1
2557,S383,11143,47,61,E,1
2558,S383,15005,26,50,E,1
2559,S383,10160,82,54,E,1
2560,S383,13475,51,28,E,1
2561,S386,6681,15,67,E,0
2562,S386,19919,6,51,E,1
2563,S386,5282,05,67,E,0
2564,S386,17985,43,56,E,1
2565,S386,20565,88,39,K,1
2566,S386,12011,04,33,E,1
2567,S391,16778,81,58,K,1
2568,S392,9530,46,48,E,0
2569,S394,17041,93,52,K,1
2570,S394,18740,24,66,K,1
2571,S394,14386,07,30,E,1
2572,S394,11967,34,50,K,1
2573,S395,6039,58,56,E,0
2574,S396,15550,16,41,E,1
2575,S398,5496,39,69,K,0
2576,S398,11745,68,50,E,1
2577,S398,13386,38,43,E,1
2578,S398,18203,02,48,E,1
2579,S398,8014,99,59,E,0
2580,S398,30160,33,43,E,1
2581,S398,17530,47,60,E,1
2582,S398,14247,08,29,K,1
2583,S398,12819,12,41,E,1
2584,S398,24477,32,43,E,1
2585,S4,15846,94,48,E,1
2586,S4,14534,48,50,E,1
2587,S4,14380,31,32,E,1
2588,S4,13864,65,51,E,1
2589,S4,11541,93,41,E,1
2590,S4,8258,72,50,E,0
2591,S4,16002,53,39,E,1
2592,S4,26778,92,40,E,1
2593,S42,18580,62,41,E,1
2594,S42,15853,08,49,E,1
2595,S42,15005,22,48,E,1
2596,S42,9675,69,35,E,0
2597,S42,12187,4,34,E,1
2598,S42,12280,37,47,K,1
2599,S43,13844,34,57,E,1
2600,S43,10644,29,55,E,1
2601,S43,11098,59,63,E,1
2602,S43,10177,21,34,E,1
2603,S44,6863,78,76,E,0
2604,S45,13436,94,56,E,1
2605,S45,9151,31,38,E,0
2606,S45,7919,6,31,K,0
2607,S45,15898,69,28,E,1
2608,S45,137212,24,43,E,1
2609,S45,35292,94,52,E,1
2610,S45,10977,4,40,E,1
2611,S45,14168,14,43,E,1
2612,S45,31000,30,E,1
2613,S47,7978,76,59,E,0
2614,S47,13524,9,32,E,1
2615,S47,5500,35,24,E,1
2616,S47,9070,94,25,E,1
2617,S49,16098,44,50,E,1
2618,S49,13903,6,52,E,1
2619,S49,12067,55,55,E,1
2620,S49,7224,86,64,E,0
2621,S49,14273,25,30,K,1
2622,S49,8861,11,30,E,1
2623,S41,6146,37,60,E,0
2624,S41,12199,72,47,E,1
2625,S41,16415,95,39,E,1
2626,S411,16709,5,47,K,1
2627,S411,11865,58,46,K,1
2628,S411,17371,77,40,E,1
2629,S411,10773,1,30,E,1
2630,S411,14366,18,42,K,1
2631,S411,9093,77,29,E,1
2632,S411,10138,09,34,K,1
2633,S411,22501,45,30,E,1
2634,S411,9754,81,28,E,1
2635,S411,10496,34,31,E,1
2636,S411,9774,2,36,E,0
2637,S411,9285,51,36,K,0
2638,S411,8546,62,28,E,1
2639,S411,13788,7,28,E,1
2640,S412,5588,78,58,E,0
2641,S412,12805,01,41,E,1
2642,S412,9053,15,30,E,1
2643,S412,10217,72,34,E,1
2644,S413,10510,03,59,E,1
2645,S413,5093,02,63,E,0
2646,S413,5609,6,63,E,0
2647,S413,6960,69,49,E,0
2648,S413,18829,7,38,E,1
2649,S414,12809,71,55,E,1
2650,S414,17203,89,24,E,1
2651,S415,12507,14,57,K,1
2652,S415,13414,11,26,E,1
2653,S415,21973,24,28,E,1
2654,S416,10855,36,42,E,1
2655,S416,15585,18,30,E,1
2656,S417,5579,1,55,E,0
2657,S417,15270,24,38,E,1
2658,S417,7636,87,48,E,0
2659,S419,16934,55,58,E,1
2660,S419,6253,26,E,1
2661,S42,12372,28,39,E,1
2662,S42,5569,5,59,E,0
2663,S42,11177,61,58,E,1
2664,S42,17319,68,33,E,1
2665,S42,14722,9,31,E,1
2666,S42,8013,86,35,E,0
2667,S42,16409,89,42,E,1
2668,S421,20127,43,40,K,1
2669,S421,14320,33,24,E,1
2670,S421,5500,35,22,E,1
2671,S422,6605,37,40,K,0
2672,S422,9926,28,35,E,0
2673,S422,9001,96,39,E,0
2674,S426,6391,52,71,E,0
2675,S426,8497,03,42,E,0
2676,S426,6077,67,64,K,0
2677,S426,6392,28,68,E,0
2678,S427,8233,18,58,E,0
2679,S427,20635,11,36,E,1
2680,S427,17588,97,42,E,1
2681,S427,5078,62,54,K,0
2682,S427,12470,3,23,E,1
2683,S427,16929,02,24,E,1
2684,S427,14719,24,23,E,1
2685,S428,18944,76,67,E,0
2686,S428,14024,78,62,E,1
2687,S428,8933,42,31,E,0
2688,S428,9818,37,39,E,0
2689,S428,8836,6,47,K,0
2690,S428,6565,25,26,K,1
2691,S428,17537,08,27,E,1
2692,S428,16247,86,34,E,1
2693,S43,9547,19,61,E,0
2694,S43,7929,11,52,E,0
2695,S43,14152,52,41,K,1
2696,S43,14350,4,43,E,1
2697,S43,5080,32,65,E,0
2698,S43,14854,34,34,E,1
2699,S43,10743,59,33,E,1
2700,S432,6014,88,47,E,0
2701,S432,15673,88,34,E,1
2702,S432,12681,64,54,E,1
2703,S432,6652,39,42,K,0
2704,S433,16902,06,33,E,1
2705,S433,9447,57,42,K,0
2706,S434,8363,51,58,E,0
2707,S434,9441,5,63,E,0
2708,S434,6884,84,56,E,0
2709,S434,9696,25,53,E,0
2710,S434,11311,16,66,E,1
2711,S436,5224,94,54,E,0
2712,S436,9971,78,38,E,0
2713,S437,17514,06,27,E,1
2714,S437,13052,98,31,K,1
2715,S438,9409,65,54,E,0
2716,S439,9749,36,61,E,0
2717,S439,15598,98,41,E,1
2718,S439,9323,84,60,E,0
2719,S439,7103,29,47,E,0
2720,S439,6749,02,33,K,0
2721,S44,14889,06,46,E,1
2722,S441,187375,12,56,E,1
2723,S441,20216,39,38,E,1
2724,S441,14363,35,31,K,1
2725,S441,13808,59,34,E,1
2726,S441,41806,82,45,K,1
2727,S441,21921,01,37,K,1
2728,S442,14213,85,59,E,1
2729,S442,8965,95,48,E,0
2730,S442,24930,12,46,E,1
2731,S442,6101,05,50,E,0
2732,S443,17360,44,51,E,1
2733,S443,6842,46,68,E,0
2734,S443,5871,31,72,E,0
2735,S443,17273,43,41,E,1
2736,S443,12320,17,45,E,1
2737,S443,13550,35,40,E,1
2738,S443,11886,56,35,K,1
2739,S443,14281,24,40,E,1
2740,S443,12792,68,35,E,1
2741,S443,10179,39,56,E,1
2742,S443,11288,15,34,E,1
2743,S443,10694,39,32,E,1
2744,S443,8834,78,36,E,0
2745,S444,12993,89,39,E,1
2746,S444,6213,25,66,E,0
2747,S444,6068,02,63,E,0
2748,S444,10214,88,36,E,1
2749,S445,35291,66,42,E,1
2750,S445,6836,08,28,E,1
2751,S445,13937,47,31,E,1
2752,S446,12700,53,36,E,1
2753,S446,8540,48,47,E,0
2754,S446,9617,27,46,E,0
2755,S446,11922,65,40,E,1
2756,S447,21101,2,50,K,1
2757,S447,11112,26,31,E,1
2758,S448,13226,45,27,E,1
2759,S448,16047,54,32,E,1
2760,S449,17134,35,46,E,1
2761,S449,14689,5,38,E,1
2762,S449,17239,88,34,E,1
2763,S45,6560,66,E,0
2764,S45,14701,72,48,E,1
2765,S45,14330,7,52,E,1
2766,S45,10355,07,31,E,1
2767,S45,11318,11,37,E,1
2768,S45,10205,74,34,E,1
2769,S45,6344,02,33,E,0
2770,S451,9599,86,40,E,0
2771,S451,13979,95,54,E,1
2772,S451,13178,1,30,E,1
2773,S452,12802,49,E,1
2774,S452,17297,15,54,E,1
2775,S452,8158,23,51,K,0
2776,S453,7149,06,31,K,0
2777,S453,5500,35,24,E,1
2778,S455,9966,89,52,E,0
2779,S455,15169,02,34,E,1
2780,S455,20830,65,29,E,1
2781,S455,12042,13,58,E,0
2782,S456,11908,82,53,E,1
2783,S456,7452,73,56,K,0
2784,S456,15522,69,52,E,1
2785,S456,11576,19,53,E,1
2786,S456,15615,86,48,E,1
2787,S456,6065,97,69,E,0
2788,S456,13874,84,51,E,1
2789,S456,16442,22,50,E,1
2790,S456,17198,75,36,E,1
2791,S456,11865,24,59,E,1
2792,S456,16519,63,33,E,1
2793,S456,13246,09,29,E,1
2794,S456,8160,26,45,E,0
2795,S456,13898,55,34,E,1
2796,S456,13607,99,29,E,1
2797,S456,11196,4,26,K,1
2798,S458,10124,74,65,E,1
2799,S458,17309,29,42,E,1
2800,S458,6474,93,55,E,0
2801,S458,6347,52,53,E,0
2802,S459,16262,95,52,E,1
2803,S459,14784,89,38,E,1
2804,S459,11499,44,45,K,1
2805,S46,10608,36,61,K,1
2806,S46,9137,44,38,K,0
2807,S46,12741,23,35,K,1
2808,S46,14885,76,43,E,1
2809,S46,6162,58,E,0
2810,S46,11888,71,36,K,1
2811,S46,8372,69,30,E,1
2812,S461,13921,09,32,E,1
2813,S461,12363,97,40,E,1
2814,S462,6425,15,69,E,0
2815,S462,8909,65,46,E,0
2816,S462,6332,1,75,K,0
2817,S462,11424,62,32,E,1
2818,S462,8784,78,43,E,0
2819,S462,10446,54,50,E,0
2820,S462,8623,16,33,E,0
2821,S462,9166,91,28,K,1
2822,S463,10415,99,33,K,1
2823,S464,14634,6,34,E,1
2824,S465,5656,25,42,K,0
2825,S465,14419,08,61,E,1
2826,S465,10302,66,37,E,1
2827,S465,15569,78,37,E,1
2828,S465,8174,84,30,E,1
2829,S465,8585,91,37,E,0
2830,S465,7539,2,30,K,1
2831,S465,8089,35,42,E,0
2832,S465,8933,93,35,E,0
2833,S465,22233,58,35,E,1
2834,S466,12134,85,50,E,1
2835,S466,7058,13,32,E,0
2836,S466,6710,9,35,E,0
2837,S466,11018,78,33,E,1
2838,S466,10088,23,34,E,1
2839,S466,8048,2,27,E,1
2840,S467,11124,05,61,E,1
2841,S467,6943,07,65,E,0
2842,S467,23313,87,35,E,1
2843,S467,12699,24,35,K,1
2844,S467,13955,89,44,E,1
2845,S467,5322,68,63,E,0
2846,S467,7301,6,66,E,0
2847,S467,12743,02,25,E,1
2848,S467,5580,67,32,E,0
2849,S467,13432,33,29,E,1
2850,S468,17600,49,E,1
2851,S468,15118,96,47,E,1
2852,S469,9460,67,31,E,0
2853,S469,14181,78,26,E,1
2854,S47,15663,48,48,E,1
2855,S47,13769,72,41,E,1
2856,S471,13300,71,37,E,1
2857,S471,10025,34,33,E,1
2858,S472,11547,22,53,E,1
2859,S472,10131,97,50,E,1
2860,S475,9396,13,55,E,0
2861,S475,9236,72,59,E,0
2862,S475,6120,16,71,E,0
2863,S475,6870,86,43,K,0
2864,S475,12565,36,52,E,1
2865,S476,6575,49,61,E,0
2866,S476,17061,01,49,K,1
2867,S477,8776,65,51,E,0
2868,S477,5243,06,60,K,0
2869,S477,8051,86,28,E,0
2870,S478,15101,31,49,E,1
2871,S478,8480,31,60,E,0
2872,S478,15010,68,36,E,1
2873,S478,19720,5,33,E,1
2874,S478,5398,83,62,E,0
2875,S478,8306,67,30,E,1
2876,S478,12771,63,38,E,1
2877,S478,5500,35,43,E,0
2878,S478,14125,79,30,E,1
2879,S479,15884,91,47,E,1
2880,S479,7987,91,63,E,0
2881,S479,9943,91,46,E,0
2882,S479,5669,93,51,E,0
2883,S479,12634,8,54,E,1
2884,S48,11103,6,49,E,1
2885,S48,7066,17,57,E,0
2886,S48,10088,44,58,E,1
2887,S48,8146,68,31,E,0
2888,S481,5758,93,50,E,0
2889,S481,17451,56,40,E,1
2890,S481,11844,16,36,E,1
2891,S482,15190,91,38,E,1
2892,S482,12952,72,33,E,1
2893,S482,21810,11,34,E,1
2894,S482,6882,38,E,0
2895,S483,5539,57,67,E,0
2896,S483,14673,99,55,E,1
2897,S483,9261,5,60,E,0
2898,S483,9172,65,33,K,0
2899,S485,6007,92,68,K,0
2900,S485,6466,23,58,K,0
2901,S486,13930,48,59,E,1
2902,S486,18303,85,49,E,1
2903,S487,7931,23,30,K,1
2904,S489,10714,59,59,E,1
2905,S489,14704,16,46,E,1
2906,S489,7031,85,48,E,0
2907,S489,11044,11,54,E,1
2908,S489,13006,27,32,E,1
2909,S49,9965,34,57,K,0
2910,S49,7962,95,51,E,0
2911,S49,13210,65,59,E,1
2912,S49,20412,46,35,E,1
2913,S49,8838,35,33,K,0
2914,S49,7630,6,51,K,0
2915,S49,11896,39,35,E,1
2916,S491,21331,64,45,E,1
2917,S492,8071,52,59,E,0
2918,S492,17287,76,39,E,1
2919,S492,7489,03,59,E,0
2920,S492,13620,71,32,E,1
2921,S493,18230,21,54,E,1
2922,S493,16866,76,48,E,1
2923,S493,10714,26,58,E,1
2924,S493,36928,27,52,E,1
2925,S493,7616,97,63,E,0
2926,S493,10730,04,63,K,1
2927,S493,10296,01,36,E,1
2928,S493,10945,68,39,K,1
2929,S493,23010,2,31,K,1
2930,S493,25232,32,40,E,1
2931,S493,9829,64,28,E,1
2932,S493,23829,17,30,E,1
2933,S493,5427,35,65,E,0
2934,S493,9113,9,27,K,1
2935,S494,10138,92,41,E,1
2936,S494,14006,65,54,E,1
2937,S494,9939,14,29,E,1
2938,S494,11323,77,36,E,1
2939,S495,10896,84,56,E,1
2940,S496,15274,05,48,E,1
2941,S497,6536,31,74,E,0
2942,S497,13281,33,60,E,1
2943,S497,11334,02,52,E,1
2944,S497,7205,35,63,E,0
2945,S497,5678,28,39,E,0
2946,S497,5257,05,33,E,0
2947,S497,12119,7,25,E,1
2948,S499,6044,58,68,E,0
2949,S499,8521,89,51,E,0
2950,S499,13981,14,48,E,1
2951,S499,5430,3,51,K,0
2952,S499,5031,08,50,E,0
2953,S5,12102,36,46,E,1
2954,S5,13158,38,41,E,1
2955,S5,11118,62,58,E,1
2956,S5,11163,78,42,E,1
2957,S5,22055,03,47,E,1
2958,S5,7277,22,24,E,1
2959,S5,5764,25,36,E,0
2960,S5,23607,32,29,E,1
2961,S51,10077,64,70,E,0
2962,S51,11682,88,29,E,1
2963,S51,12329,34,48,E,1
2964,S51,11475,45,E,1
2965,S52,10296,61,57,E,0
2966,S53,6254,63,71,K,0
2967,S54,11620,69,31,E,1
2968,S57,11700,79,56,E,1
2969,S57,8044,49,71,K,0
2970,S57,9542,6,29,E,1
2971,S58,15396,03,37,E,1
2972,S58,24031,11,30,E,1
2973,S58,14480,34,43,E,1
2974,S58,9654,97,40,E,0
2975,S58,12308,42,38,E,1
2976,S58,9360,3,33,K,0
2977,S58,10128,25,28,E,1
2978,S58,12028,91,29,K,1
2979,S58,12364,74,29,E,1
2980,S59,7340,94,73,E,0
2981,S59,8638,33,28,E,1
2982,S59,11376,29,47,E,1
2983,S59,9998,45,27,K,1
2984,S51,11903,92,50,K,1
2985,S51,10162,35,57,E,1
2986,S51,14585,31,32,E,1
2987,S51,13953,12,31,E,1
2988,S51,13560,58,31,E,1
2989,S51,11533,26,32,E,1
2990,S51,11155,41,31,E,1
2991,S511,16768,65,46,E,1
2992,S511,8995,65,41,E,0
2993,S511,14139,99,37,E,1
2994,S511,7844,76,57,E,0
2995,S511,24201,97,29,E,1
2996,S511,10879,76,45,E,1
2997,S512,16787,16,38,E,1
2998,S512,14513,39,36,E,1
2999,S512,11531,94,34,E,1
3000,S512,13727,5,32,E,1
3001,S513,30778,23,49,E,1
3002,S513,8614,45,29,K,1
3003,S514,5614,1,68,E,0
3004,S514,17288,56,46,E,1
3005,S514,7336,45,62,E,0
3006,S514,5401,24,54,K,0
3007,S514,10007,03,33,E,1
3008,S514,6634,43,58,E,0
3009,S514,5378,44,K,0
3010,S515,17290,01,48,E,1
3011,S515,10840,5,55,E,1
3012,S515,7539,18,31,K,0
3013,S515,9140,8,29,K,1
3014,S515,9113,98,31,K,0
3015,S515,44644,55,36,K,1
3016,S516,10691,01,53,K,1
3017,S516,11492,12,62,E,1
3018,S516,18961,58,37,E,1
3019,S516,8575,03,65,K,0
3020,S517,9078,02,56,E,0
3021,S517,18507,26,33,E,1
3022,S517,14782,38,39,E,1
3023,S517,6024,15,33,E,0
3024,S518,6491,55,64,E,0
3025,S518,15105,95,46,E,1
3026,S518,15523,14,40,E,1
3027,S518,14832,3,44,E,1
3028,S518,11765,3,61,E,1
3029,S518,15626,86,48,E,1
3030,S518,6201,55,47,K,0
3031,S518,13743,3,31,E,1
3032,S518,10921,04,43,E,1
3033,S518,22924,08,57,K,1
3034,S518,15611,35,43,E,1
3035,S518,8287,78,61,E,0
3036,S519,13493,58,E,1
3037,S519,17942,27,38,E,1
3038,S519,14468,42,31,E,1
3039,S519,9453,6,31,E,0
3040,S519,13663,27,24,E,1
3041,S519,14475,8,56,E,1
3042,S519,15721,23,32,E,1
3043,S52,6280,01,41,E,0
3044,S521,6537,81,65,E,0
3045,S521,26537,61,52,E,1
3046,S521,14520,14,36,E,1
3047,S521,13413,3,31,E,1
3048,S522,7384,36,64,E,0
3049,S522,10314,98,26,E,1
3050,S522,11652,94,41,E,1
3051,S522,7955,19,28,E,1
3052,S523,8816,54,66,E,0
3053,S523,9683,93,59,E,0
3054,S523,8384,31,58,E,0
3055,S523,5823,33,56,E,0
3056,S523,8842,57,50,E,0
3057,S523,10630,12,53,E,1
3058,S523,11703,77,27,E,1
3059,S526,5251,96,36,K,0
3060,S526,16666,67,33,K,1
3061,S527,6643,68,45,K,0
3062,S527,6047,23,50,K,0
3063,S528,6108,76,62,E,0
3064,S528,10334,03,31,E,1
3065,S528,16374,83,31,E,1
3066,S528,9981,71,31,E,0
3067,S528,9958,67,30,E,1
3068,S528,10342,42,24,E,1
3069,S529,15621,58,29,E,1
3070,S529,8372,3,29,E,1
3071,S529,10644,76,41,E,1
3072,S53,11692,51,47,E,1
3073,S53,10382,51,55,E,1
3074,S53,8968,18,53,E,0
3075,S531,11300,48,37,K,1
3076,S532,6723,98,47,E,0
3077,S533,8059,35,63,E,0
3078,S533,19518,21,50,E,1
3079,S533,6377,67,68,E,0
3080,S533,9895,49,65,E,0
3081,S533,16333,38,34,E,1
3082,S533,6876,9,70,K,0
3083,S534,19918,28,31,E,1
3084,S534,11071,77,48,E,1
3085,S534,11873,23,33,E,1
3086,S536,12435,26,61,E,1
3087,S536,17711,06,58,E,1
3088,S536,17152,27,36,E,1
3089,S536,15499,88,35,E,1
3090,S537,29438,65,41,K,1
3091,S537,13760,7,53,E,1
3092,S537,12266,34,35,E,1
3093,S537,7180,17,43,E,0
3094,S537,7930,8,54,E,0
3095,S537,11272,24,31,E,1
3096,S537,23221,21,27,E,1
3097,S537,19797,22,28,E,1
3098,S537,20668,82,28,E,1
3099,S537,20648,27,26,E,1
3100,S537,23952,6,26,E,1
3101,S537,8899,4,28,K,1
3102,S537,13529,81,32,E,1
3103,S538,19578,41,35,E,1
3104,S539,16833,44,40,E,1
3105,S539,16835,89,44,E,1
3106,S539,11348,33,K,1
3107,S539,15114,26,31,E,1
3108,S54,5849,6,61,E,0
3109,S54,5529,67,E,0
3110,S541,12693,1,56,E,1
3111,S541,15199,14,30,E,1
3112,S541,8822,97,68,E,0
3113,S541,15353,04,50,E,1
3114,S541,10926,58,29,K,1
3115,S541,7345,24,35,E,0
3116,S541,5673,08,57,K,0
3117,S541,7448,97,39,E,0
3118,S541,8494,2,46,E,0
3119,S543,10101,57,41,E,1
3120,S543,9750,42,30,E,1
3121,S544,6569,86,46,E,0
3122,S546,9835,26,76,K,0
3123,S546,19412,33,27,E,1
3124,S546,7674,32,63,K,0
3125,S546,10468,03,33,E,1
3126,S546,31200,46,K,1
3127,S546,41747,12,41,E,1
3128,S546,16814,21,39,K,1
3129,S547,13193,76,40,E,1
3130,S547,13546,73,57,E,1
3131,S547,11616,67,42,K,1
3132,S547,13315,12,29,K,1
3133,S548,9803,6,53,E,0
3134,S548,16622,35,56,K,0
3135,S548,6376,97,54,K,0
3136,S548,9298,61,60,E,0
3137,S549,10835,9,29,E,1
3138,S549,6638,75,28,E,1
3139,S549,10909,52,33,E,1
3140,S55,15465,99,60,E,1
3141,S55,9277,44,63,E,0
3142,S55,14798,18,44,E,1
3143,S55,10052,55,39,E,1
3144,S551,10224,56,62,E,0
3145,S551,15468,33,31,E,1
3146,S551,5565,54,48,K,0
3147,S551,12044,92,35,K,1
3148,S551,17067,33,36,E,1
3149,S551,25229,2,29,E,1
3150,S551,14185,67,30,K,1
3151,S552,12935,4,63,E,1
3152,S552,15945,89,52,E,1
3153,S552,5619,15,59,E,0
3154,S552,7891,87,47,K,0
3155,S552,13715,99,34,E,1
3156,S552,14124,48,32,E,1
3157,S552,6652,44,36,E,0
3158,S552,12987,83,26,E,1
3159,S552,10332,08,51,E,1
3160,S553,10029,78,76,K,0
3161,S553,12083,91,55,E,1
3162,S554,17289,44,88,E,0
3163,S554,13193,85,29,E,1
3164,S554,14993,74,25,E,1
3165,S556,25177,32,47,K,1
3166,S556,8509,64,35,E,0
3167,S556,7037,33,47,E,0
3168,S556,6313,92,54,E,0
3169,S557,6109,74,72,E,0
3170,S557,13335,3,23,E,1
3171,S558,17340,7,39,E,1
3172,S558,9578,37,41,E,0
3173,S558,12052,74,49,K,1
3174,S558,8070,41,46,E,0
3175,S558,8708,27,28,E,1
3176,S558,10021,62,28,E,1
3177,S559,5021,49,70,E,0
3178,S559,21430,35,37,K,1
3179,S559,11703,1,53,K,1
3180,S559,7745,43,29,E,1
3181,S559,13789,94,25,E,1
3182,S56,15514,21,45,E,1
3183,S56,10849,89,34,E,1
3184,S56,9991,86,30,E,1
3185,S561,17477,52,39,E,1
3186,S561,12288,97,48,E,0
3187,S561,8740,73,28,E,1
3188,S562,12794,86,62,K,1
3189,S562,7358,49,61,E,0
3190,S562,6113,23,58,E,0
3191,S562,8544,72,49,K,0
3192,S562,15310,09,65,E,1
3193,S562,13407,84,28,E,1
3194,S563,8197,97,50,E,0
3195,S563,15413,25,52,E,1
3196,S563,7404,39,71,E,0
3197,S563,14365,85,76,E,1
3198,S563,16035,3,40,E,1
3199,S563,9407,19,61,E,0
3200,S564,16063,79,46,E,1
3201,S566,6165,22,63,E,0
3202,S568,6387,8,29,K,1
3203,S569,5810,52,71,E,0
3204,S57,10500,51,49,E,1
3205,S57,16571,37,45,E,1
3206,S57,8763,24,62,K,0
3207,S57,6036,25,61,E,0
3208,S571,14887,33,52,E,1
3209,S571,13720,65,41,K,1
3210,S572,9013,92,50,E,0
3211,S572,15344,03,40,E,1
3212,S572,5007,63,63,K,0
3213,S572,11701,72,42,K,1
3214,S572,23183,05,40,E,1
3215,S572,14202,61,32,E,1
3216,S572,8307,4,36,E,0
3217,S572,10005,95,33,E,1
3218,S574,6222,91,63,E,0
3219,S574,14631,56,44,E,1
3220,S574,16169,07,40,E,1
3221,S574,14706,34,39,E,1
3222,S574,8540,89,64,E,0
3223,S574,11874,11,48,E,1
3224,S574,11784,77,30,E,1
3225,S574,11788,16,28,E,1
3226,S574,12813,19,29,E,1
3227,S575,6164,72,59,E,0
3228,S575,12724,32,51,K,1
3229,S576,7979,49,60,E,0
3230,S576,9219,96,54,E,0
3231,S576,14824,84,33,E,1
3232,S576,12958,06,29,E,1
3233,S578,5052,97,76,E,0
3234,S578,15515,54,43,E,1
3235,S578,13021,36,47,E,1
3236,S578,7989,45,53,E,0
3237,S578,12001,13,59,E,0
3238,S578,14870,28,49,E,1
3239,S578,10981,59,37,E,1
3240,S578,5199,6,22,E,1
3241,S58,25666,67,53,E,1
3242,S581,5376,75,71,E,0
3243,S581,12214,36,58,E,1
3244,S581,11208,91,40,E,1
3245,S581,11786,96,61,E,1
3246,S581,16894,47,40,E,1
3247,S581,15080,82,48,E,1
3248,S581,5363,97,29,K,1
3249,S581,5847,74,54,K,0
3250,S582,14662,93,47,E,1
3251,S583,13506,08,36,E,1
3252,S583,36609,63,34,K,1
3253,S583,15661,19,45,K,1
3254,S583,18134,14,40,E,1
3255,S583,24342,86,35,E,1
3256,S583,15121,71,34,E,1
3257,S583,11950,18,36,E,1
3258,S583,13664,01,28,E,1
3259,S587,16479,29,43,E,1
3260,S589,16135,18,38,E,1
3261,S59,11666,64,49,K,1
3262,S591,7568,72,53,K,0
3263,S591,14443,69,47,E,1
3264,S591,23000,60,E,1
3265,S592,6077,67,65,K,0
3266,S592,16588,12,64,E,1
3267,S592,5500,35,32,E,0
3268,S592,10660,29,40,E,1
3269,S593,13869,37,47,E,1
3270,S593,13094,02,41,E,1
3271,S593,15641,69,39,E,1
3272,S593,9914,54,32,E,0
3273,S593,9091,62,28,K,1
3274,S593,13790,19,27,E,1
3275,S594,17602,74,39,E,1
3276,S595,11582,45,43,K,1
3277,S595,9074,1,47,E,0
3278,S599,6126,92,65,E,0
3279,S599,5234,28,63,K,0
3280,S65,6026,51,59,E,0
3281,S65,11630,4,58,E,1
3282,S65,14230,88,48,E,1
3283,S65,7571,48,55,E,0
3284,S65,10044,79,29,E,1
3285,S65,10580,18,30,E,1
3286,S65,9203,29,32,E,0
3287,S67,7247,58,53,E,0
3288,S67,7684,54,43,E,0
3289,S68,14191,99,37,E,1
3290,S69,14112,52,41,K,1
3291,S69,11531,91,60,E,1
3292,S69,10890,52,47,E,1
3293,S69,18929,62,30,E,1
3294,S61,13009,92,31,E,1
3295,S611,14610,87,48,E,1
3296,S611,10001,41,29,E,1
3297,S612,12193,44,49,E,1
3298,S612,12939,1,27,E,1
3299,S612,12178,22,24,E,1
3300,S613,8700,38,E,0
3301,S613,14699,51,34,E,1
3302,S614,9103,13,43,E,0
3303,S614,11085,59,31,E,1
3304,S615,14646,34,E,1
3305,S615,17863,72,52,E,1
3306,S616,23719,53,64,E,1
3307,S616,16420,44,53,E,1
3308,S617,14481,22,28,E,1
3309,S618,11606,68,53,K,1
3310,S618,15224,38,36,E,1
3311,S619,8957,11,69,E,0
3312,S62,15778,01,39,E,1
3313,S62,12986,94,33,E,1
3314,S62,22877,78,44,K,1
3315,S62,6492,9,50,K,0
3316,S62,11869,73,40,E,1
3317,S62,5930,33,E,0
3318,S622,16366,82,35,E,1
3319,S623,11778,51,52,E,1
3320,S623,11055,88,48,E,1
3321,S623,11069,08,47,E,1
3322,S623,20682,35,38,E,1
3323,S623,13992,07,37,K,1
3324,S623,15145,17,34,E,1
3325,S623,8873,63,40,K,0
3326,S623,8515,3,30,E,1
3327,S623,23115,9,28,E,1
3328,S623,22707,4,28,E,1
3329,S624,18613,88,46,E,1
3330,S624,7038,85,73,E,0
3331,S624,11139,57,40,E,1
3332,S624,10420,69,59,E,0
3333,S624,11831,75,36,K,1
3334,S624,8029,35,48,E,0
3335,S624,10957,97,38,K,1
3336,S624,14198,49,29,E,1
3337,S624,15638,81,27,K,1
